     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,04/06/2013-04/12/2013,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R109,CHURCH AVENUE & NOSTRAND AV   ,00022596,00001300,00000216,00000418,00000006,00014104,00011865,00000000,00000000,00000000,00000012,00000142,00000301,00000015,00000976,00000045,00000070,00000000,00000067,00000000,00000000,00000000,00000000,                                                                                                                               
R110,FLATBUSH AVE & NOSTRAND AV    ,00039145,00002147,00000340,00000832,00000040,00026160,00032718,00000000,00000000,00000000,00000143,00000415,00000360,00000039,00002755,00000293,00000190,00000000,00000143,00000000,00000000,00000000,00000000,                                                                                                                               
R111,23RD STREET & 8TH AVENUE      ,00059958,00004543,00000252,00001190,00000051,00022795,00051112,00000000,00000000,00000000,00000170,00000722,00000448,00000093,00002515,00001103,00000565,00000000,00000718,00000000,00000000,00000000,00000000,                                                                                                                               
R112,FORDHAM RD/GRAND CONCOURSE    ,00025522,00001160,00000149,00000404,00000020,00019542,00013329,00000000,00000000,00000000,00000017,00000086,00000459,00000046,00000935,00000080,00000064,00000000,00000094,00000000,00000000,00000000,00000000,                                                                                                                               
R113,SEVENTH AVENUE & WEST 53RD    ,00042808,00001467,00000086,00000271,00000555,00013250,00023042,00000000,00000000,00000000,00000116,00000726,00000134,00000653,00002825,00000912,00000259,00000000,00000771,00000000,00000000,00000000,00000000,                                                                                                                               
R114,PARSONS BLVD & HILLSIDE AV    ,00013055,00000835,00000082,00000297,00000002,00006667,00009967,00000000,00000000,00000000,00000010,00000099,00000225,00000006,00000628,00000061,00000059,00000000,00000117,00000000,00000000,00000000,00000000,                                                                                                                               
R115,169TH STREET & HILLSIDE AVE   ,00020813,00001004,00000111,00000367,00000007,00007933,00015771,00000000,00000000,00000000,00000029,00000151,00000322,00000004,00000600,00000135,00000110,00000000,00000136,00000000,00000000,00000000,00000000,                                                                                                                               
R116,50TH STREET & 7TH AVENUE      ,00069385,00003412,00000218,00000666,00001005,00021666,00042374,00000000,00000000,00000000,00000213,00001050,00000336,00001478,00003415,00001400,00000480,00000000,00000789,00000000,00000000,00000000,00000000,                                                                                                                               
R117,242ND STREET & BROADWAY       ,00013415,00000587,00000067,00000210,00000001,00007059,00008921,00000000,00000000,00000000,00000046,00000086,00000313,00000011,00000598,00000204,00000030,00000000,00000055,00000000,00000000,00000000,00000000,                                                                                                                               
R118,CANAL STREET                  ,00021260,00003703,00000088,00001786,00000020,00005493,00031209,00000000,00000000,00000000,00000058,00000250,00000092,00000059,00000692,00000207,00000161,00000000,00000142,00000000,00000000,00000000,00000000,                                                                                                                               
R119,FORDHAM ROAD & JEROME AVE     ,00028222,00001289,00000183,00000389,00000003,00023881,00014458,00000000,00000000,00000000,00000038,00000056,00000504,00000014,00001081,00000073,00000048,00000000,00000080,00000000,00000000,00000000,00000000,                                                                                                                               
R120,MORRISON AVE & WESTCHESTER    ,00014219,00000635,00000059,00000162,00000000,00012219,00006237,00000000,00000000,00000000,00000019,00000057,00000329,00000000,00000481,00000007,00000023,00000000,00000037,00000000,00000000,00000000,00000000,                                                                                                                               
R121,QUEENSBORO PLAZA              ,00022995,00000756,00000102,00000309,00000115,00014061,00019193,00000000,00000000,00000000,00000086,00000122,00000168,00000182,00001163,00000268,00000183,00000000,00000220,00000000,00000000,00000000,00000000,                                                                                                                               
R122,90TH STREET/ELMHURST AVENUE   ,00043266,00002069,00000143,00000593,00000009,00025325,00026926,00000000,00000000,00000000,00000010,00000135,00000605,00000011,00000797,00000106,00000108,00000000,00000165,00000000,00000000,00000000,00000000,                                                                                                                               
R123,FRANKLIN AVE/EASTERN PKWY     ,00029329,00001463,00000145,00000438,00000004,00016976,00030417,00000000,00000000,00000000,00000023,00000166,00000290,00000014,00001868,00000164,00000266,00000000,00000207,00000000,00000000,00000000,00000000,                                                                                                                               
R124,KINGSTON AVE/EASTERN PKWY     ,00012823,00000973,00000118,00000238,00000002,00005696,00006512,00000000,00000000,00000000,00000008,00000080,00000185,00000009,00000391,00000074,00000041,00000000,00000036,00000000,00000000,00000000,00000000,                                                                                                                               
R125,BROAD STREET & WALL STREET    ,00011634,00000418,00000024,00000126,00000005,00003370,00008599,00000000,00000000,00000000,00000039,00000341,00000022,00000011,00000695,00000188,00000128,00000000,00000086,00000000,00000000,00000000,00000000,                                                                                                                               
R126,175TH STREET/FT WASHINGTON    ,00030086,00001771,00000109,00000310,00000009,00009949,00016341,00000000,00000000,00000000,00000037,00000318,00000796,00000012,00000752,00000236,00000171,00000000,00000159,00000000,00000000,00000000,00000000,                                                                                                                               
R127,JAY ST-METROTECH              ,00088084,00004649,00000546,00001284,00000100,00036032,00065421,00000000,00000000,00000000,00000259,00000623,00000742,00000217,00003105,00001108,00000677,00000000,00000565,00000000,00000000,00000000,00000000,                                                                                                                               
R128,SUTPHIN BLVD-HILLSIDE AVE     ,00012699,00000756,00000083,00000192,00000005,00005316,00008253,00000000,00000000,00000000,00000007,00000118,00000224,00000010,00000288,00000046,00000048,00000000,00000069,00000000,00000000,00000000,00000000,                                                                                                                               
R129,BERGEN STREET-SMITH STREET    ,00028382,00001365,00000085,00000264,00000007,00008523,00027580,00000000,00000000,00000000,00000013,00000335,00000136,00000006,00001811,00000531,00000264,00000000,00000304,00000000,00000000,00000000,00000000,                                                                                                                               
R130,KINGS HIGHWAY-MCDONALD AVE    ,00009036,00000774,00000034,00000257,00000003,00003308,00006297,00000000,00000000,00000000,00000008,00000130,00000101,00000001,00000190,00000090,00000028,00000000,00000029,00000000,00000000,00000000,00000000,                                                                                                                               
R131,23RD STREET-PARK AVE SOUTH    ,00074341,00003934,00000233,00000894,00000426,00020462,00063179,00000000,00000000,00000000,00000898,00001284,00000435,00000543,00002995,00001324,00000666,00000000,00000479,00000000,00000000,00000000,00000000,                                                                                                                               
R132,125TH STREET-LEXINGTON AVE    ,00060939,00003715,00000676,00001607,00000403,00044283,00042834,00000000,00000000,00000000,00000229,00000313,00001473,00000902,00002608,00000498,00000301,00000000,00000217,00000000,00000000,00000000,00000000,                                                                                                                               
R133,MOSHOLU PARKWAY-JEROME AVE    ,00020968,00001316,00000133,00000336,00000009,00012581,00011608,00000000,00000000,00000000,00000045,00000054,00000379,00000013,00001069,00000104,00000069,00000000,00000120,00000000,00000000,00000000,00000000,                                                                                                                               
R134,HUNTERS PT AVE-49TH AVE       ,00016168,00000645,00000053,00000123,00000919,00004443,00006526,00000000,00000000,00000000,00000064,00000194,00000051,00001303,00000979,00000424,00000047,00000000,00000064,00000000,00000000,00000000,00000000,                                                                                                                               
R135,NEWKIRK AVE-NOSTRAND AVE      ,00018050,00001090,00000150,00000269,00000004,00011413,00009494,00000000,00000000,00000000,00000022,00000099,00000202,00000006,00000893,00000025,00000043,00000000,00000032,00000000,00000000,00000000,00000000,                                                                                                                               
R136,SHEEPSHEAD BAY ROAD           ,00030927,00002720,00000119,00000745,00000004,00008863,00023726,00000000,00000000,00000000,00000035,00000640,00000330,00000015,00001355,00000381,00000076,00000000,00000082,00000000,00000000,00000000,00000000,                                                                                                                               
R137,MYRTLE AVE-GATES AVENUE       ,00040208,00001460,00000175,00000388,00000004,00024474,00030412,00000000,00000000,00000000,00000041,00000224,00000513,00000005,00001321,00000123,00000168,00000000,00000239,00000000,00000000,00000000,00000000,                                                                                                                               
R138,WEST 4TH ST-WASHINGTON SQ     ,00117653,00006223,00000317,00001202,00000211,00039875,00095742,00000000,00000000,00000000,00000534,00001468,00000415,00000430,00004283,00002238,00001209,00000000,00001704,00000000,00000000,00000000,00000000,                                                                                                                               
R139,CANAL STREET-LISPENARD ST     ,00054817,00002010,00000130,00000369,00000437,00015884,00036822,00000000,00000000,00000000,00000105,00000655,00000266,00000956,00001715,00001058,00000393,00000000,00000580,00000000,00000000,00000000,00000000,                                                                                                                               
R140,QUEENS PLAZA-JACKSON AVE      ,00020622,00000925,00000099,00000406,00000075,00009945,00016044,00000000,00000000,00000000,00000100,00000161,00000117,00000100,00001239,00000289,00000190,00000000,00000350,00000000,00000000,00000000,00000000,                                                                                                                               
R141,71ST AVE-CONTINENTAL AVE      ,00058679,00006372,00000306,00001635,00000028,00017832,00052414,00000000,00000000,00000000,00000107,00001179,00000768,00000092,00002858,00001069,00000508,00000000,00000278,00000000,00000000,00000000,00000000,                                                                                                                               
R142,ESSEX ST-DELANCEY ST          ,00055000,00002855,00000218,00000883,00000049,00024285,00047447,00000000,00000000,00000000,00000106,00000471,00000783,00000079,00002302,00000683,00000435,00000000,00000623,00000000,00000000,00000000,00000000,                                                                                                                               
R143,28TH STREET-PARK AVE SOUTH    ,00057174,00002881,00000176,00000590,00000207,00017785,00041279,00000000,00000000,00000000,00000210,00000929,00000409,00000324,00003520,00000964,00000459,00000000,00000454,00000000,00000000,00000000,00000000,                                                                                                                               
R144,96TH STREET-LEXINGTON AVE     ,00057397,00004085,00000145,00000864,00000125,00019459,00053198,00000000,00000000,00000000,00000323,00000628,00000494,00000217,00003553,00001032,00000653,00000000,00000366,00000000,00000000,00000000,00000000,                                                                                                                               
R145,241ST ST-WHITE PLAINS RD      ,00013054,00000519,00000050,00000138,00000011,00007431,00004053,00000000,00000000,00000000,00000009,00000046,00000269,00000002,00000303,00000014,00000025,00000000,00000061,00000000,00000000,00000000,00000000,                                                                                                                               
R146,HUNTS PT AVE-SOUTHERN BLVD    ,00019483,00000809,00000181,00000360,00000000,00018977,00012263,00000000,00000000,00000000,00000060,00000071,00000504,00000002,00000921,00000035,00000042,00000000,00000097,00000000,00000000,00000000,00000000,                                                                                                                               
R147,61ST STREET-ROOSEVELT AVE     ,00038149,00002505,00000149,00000616,00000354,00016820,00033867,00000000,00000000,00000000,00000031,00000271,00000472,00000640,00001077,00000300,00000280,00000000,00000237,00000000,00000000,00000000,00000000,                                                                                                                               
R148,PARKSIDE AVE-OCEAN AVE        ,00010555,00000606,00000076,00000247,00000000,00006881,00009136,00000000,00000000,00000000,00000011,00000045,00000159,00000009,00000686,00000053,00000079,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R149,NEWKIRK PLAZA                 ,00023439,00001851,00000199,00000513,00000009,00011421,00020176,00000000,00000000,00000000,00000026,00000225,00000220,00000019,00001074,00000228,00000188,00000000,00000087,00000000,00000000,00000000,00000000,                                                                                                                               
R150,AVENUE U-EAST 16TH STREET     ,00014617,00001524,00000053,00000643,00000005,00004709,00014652,00000000,00000000,00000000,00000022,00000174,00000175,00000004,00000461,00000115,00000073,00000000,00000036,00000000,00000000,00000000,00000000,                                                                                                                               
R151,STILLWELL AVE-CONEY ISLAND    ,00026662,00001900,00000207,00000998,00000007,00014778,00015739,00000000,00000000,00000000,00000029,00000068,00000421,00000003,00000570,00000095,00000061,00000000,00000205,00000000,00000000,00000000,00000000,                                                                                                                               
R152,ROCKAWAY PKWY-GLENWOOD RD     ,00023065,00000885,00000137,00000378,00000002,00018373,00015745,00000000,00000000,00000000,00000057,00000166,00000213,00000007,00001502,00000072,00000043,00000000,00000078,00000000,00000000,00000000,00000000,                                                                                                                               
R153,UTICA AVE-STUYVESANT AVE      ,00027443,00001177,00000279,00000440,00000002,00023515,00020451,00000000,00000000,00000000,00000026,00000159,00000405,00000017,00001425,00000079,00000137,00000000,00000209,00000000,00000000,00000000,00000000,                                                                                                                               
R154,TREMONT AVE-179TH ST          ,00016863,00000732,00000186,00000282,00000002,00016232,00010074,00000000,00000000,00000000,00000005,00000065,00000374,00000018,00000714,00000041,00000042,00000000,00000079,00000000,00000000,00000000,00000000,                                                                                                                               
R155,KINGSBRIDGE RD-196TH ST       ,00015874,00000704,00000065,00000190,00000002,00011576,00008329,00000000,00000000,00000000,00000011,00000059,00000270,00000001,00000676,00000048,00000051,00000000,00000059,00000000,00000000,00000000,00000000,                                                                                                                               
R156,BEDFORD PARK BLVD-203RD ST    ,00012924,00000804,00000077,00000221,00000000,00007939,00009026,00000000,00000000,00000000,00000013,00000072,00000219,00000005,00000574,00000058,00000061,00000000,00000051,00000000,00000000,00000000,00000000,                                                                                                                               
R157,205TH ST-BAINBRIDGE AVE       ,00016819,00000762,00000093,00000328,00000006,00011251,00010821,00000000,00000000,00000000,00000025,00000071,00000246,00000014,00000883,00000076,00000047,00000000,00000088,00000000,00000000,00000000,00000000,                                                                                                                               
R158,UNION TURNPIKE-KEW GARDENS    ,00043857,00003407,00000305,00001267,00000041,00023724,00049068,00000000,00000000,00000000,00000138,00000670,00000489,00000081,00002930,00000649,00000312,00000000,00000243,00000000,00000000,00000000,00000000,                                                                                                                               
R159,116TH STREET-COLUMBIA         ,00053107,00002663,00000072,00000512,00000127,00009510,00038103,00000000,00000000,00000000,00000082,00000293,00000214,00000237,00001036,00001149,00000520,00000000,00000795,00000000,00000000,00000000,00000000,                                                                                                                               
R160,ASTOR PLACE-4 AVENUE          ,00048030,00002679,00000112,00000445,00000147,00016018,00039943,00000000,00000000,00000000,00000151,00000549,00000218,00000344,00001806,00000913,00000498,00000000,00000549,00000000,00000000,00000000,00000000,                                                                                                                               
R161,KINGSBRIDGE RD-JEROME AVE     ,00022416,00001025,00000133,00000328,00000004,00017483,00012534,00000000,00000000,00000000,00000043,00000100,00000428,00000004,00000891,00000037,00000044,00000000,00000076,00000000,00000000,00000000,00000000,                                                                                                                               
R162,ELDER AVE-WESTCHESTER AVE     ,00016110,00000632,00000082,00000094,00000003,00012325,00005821,00000000,00000000,00000000,00000004,00000060,00000318,00000001,00000230,00000022,00000034,00000000,00000037,00000000,00000000,00000000,00000000,                                                                                                                               
R163,14TH STREET-6TH AVENUE        ,00063087,00003357,00000228,00000801,00000048,00021213,00053628,00000000,00000000,00000000,00000316,00000974,00000184,00000076,00002980,00001027,00000681,00000000,00000591,00000000,00000000,00000000,00000000,                                                                                                                               
R164,66TH STREET-BROADWAY          ,00056643,00006939,00000266,00001153,00000263,00018373,00043553,00000000,00000000,00000000,00000163,00000615,00000410,00000745,00002333,00001130,00000463,00000000,00000594,00000000,00000000,00000000,00000000,                                                                                                                               
R165,TOMPKINSVILLE                 ,00002174,00000054,00000003,00000017,00000000,00000499,00000270,00000000,00000000,00000000,00000010,00000003,00000000,00000000,00000003,00000013,00000000,00000000,00000011,00000000,00000000,00000000,00000000,                                                                                                                               
R166,79TH STREET-BROADWAY          ,00039387,00004635,00000209,00000854,00000080,00015519,00034929,00000000,00000000,00000000,00000097,00000530,00000355,00000126,00001662,00000736,00000365,00000000,00000481,00000000,00000000,00000000,00000000,                                                                                                                               
R167,86TH STREET-BROADWAY          ,00043918,00005957,00000258,00000986,00000068,00016315,00043839,00000000,00000000,00000000,00000124,00000590,00000410,00000089,00002204,00000877,00000522,00000000,00000362,00000000,00000000,00000000,00000000,                                                                                                                               
R168,96TH STREET-BROADWAY          ,00083289,00010833,00000572,00002623,00000091,00038129,00088179,00000000,00000000,00000000,00000137,00001119,00001082,00000200,00004162,00001563,00000955,00000000,00000704,00000000,00000000,00000000,00000000,                                                                                                                               
R169,137TH STREET-BROADWAY         ,00031252,00001922,00000211,00000476,00000069,00021982,00032218,00000000,00000000,00000000,00000064,00000132,00000743,00000035,00001358,00000258,00000274,00000000,00000185,00000000,00000000,00000000,00000000,                                                                                                                               
R170,14TH STREET-UNION SQUARE      ,00268786,00014280,00000965,00003379,00000799,00102827,00240763,00000000,00000000,00000000,00000901,00003143,00001476,00001462,00011786,00004300,00002720,00000000,00002639,00000000,00000000,00000000,00000000,                                                                                                                               
R171,7TH AVENUE-PARK PLACE         ,00020698,00001257,00000090,00000262,00000002,00005593,00024401,00000000,00000000,00000000,00000018,00000302,00000169,00000011,00001613,00000494,00000329,00000000,00000186,00000000,00000001,00000000,00000000,                                                                                                                               
R172,BRIGHTON BEACH-CONEY ISLAND   ,00028914,00003010,00000121,00000784,00000032,00011972,00020212,00000000,00000000,00000000,00000021,00000245,00000332,00000030,00000532,00000161,00000049,00000000,00000134,00000000,00000000,00000000,00000000,                                                                                                                               
R173,207TH STREET-BROADWAY         ,00013300,00001020,00000118,00000328,00000004,00007335,00014389,00000000,00000000,00000000,00000038,00000106,00000296,00000011,00000967,00000140,00000099,00000000,00000091,00000000,00000000,00000000,00000000,                                                                                                                               
R174,181ST STREET-FT WASH AVE      ,00018187,00001766,00000056,00000378,00000001,00006989,00020026,00000000,00000000,00000000,00000008,00000257,00000127,00000007,00001021,00000217,00000219,00000000,00000125,00000000,00000000,00000000,00000000,                                                                                                                               
R175,8TH AVENUE-14TH STREET        ,00105595,00004739,00000342,00001399,00000403,00044033,00085584,00000000,00000000,00000000,00000343,00001121,00000563,00000540,00005635,00001925,00001059,00000000,00001484,00000000,00000000,00000000,00000000,                                                                                                                               
R176,33RD STREET-PARK AVENUE       ,00075016,00004340,00000140,00000782,00000176,00023245,00055052,00000000,00000000,00000000,00000880,00001319,00000337,00000204,00003474,00001193,00000567,00000000,00000757,00000000,00000000,00000000,00000000,                                                                                                                               
R177,68TH STREET-HUNTER COLLEGE    ,00097150,00007141,00000231,00001011,00000420,00025695,00070384,00000000,00000000,00000000,00000454,00001081,00000711,00000655,00003350,00001655,00000771,00000000,00000637,00000000,00000000,00000000,00000000,                                                                                                                               
R178,77TH STREET-LEXINGTON AVE     ,00095972,00007805,00000252,00001117,00000263,00028724,00067304,00000000,00000000,00000000,00000337,00001391,00000592,00000447,00003462,00001490,00000786,00000000,00000796,00000000,00000000,00000000,00000000,                                                                                                                               
R179,86TH STREET-LEXINGTON AVE     ,00153339,00012001,00000501,00001957,00000238,00054817,00138574,00000000,00000000,00000000,00000603,00002354,00000843,00000644,00007807,00003135,00001811,00000000,00001299,00000000,00000000,00000000,00000000,                                                                                                                               
R180,103RD STREET-LEXINGTON AVE    ,00035264,00002365,00000221,00000645,00000028,00021323,00025280,00000000,00000000,00000000,00000117,00000210,00000777,00000079,00001381,00000268,00000143,00000000,00000187,00000000,00000000,00000000,00000000,                                                                                                                               
R181,110TH STREET-LEXINGTON AVE    ,00024762,00001740,00000123,00000597,00000014,00017027,00021391,00000000,00000000,00000000,00000036,00000154,00000493,00000025,00001067,00000142,00000204,00000000,00000153,00000000,00000000,00000000,00000000,                                                                                                                               
R182,116TH STREET-LEXINGTON AVE    ,00032120,00001921,00000276,00000710,00000010,00025951,00027603,00000000,00000000,00000000,00000086,00000156,00000614,00000014,00001402,00000140,00000180,00000000,00000147,00000000,00000000,00000000,00000000,                                                                                                                               
R183,BEDFORD PARK BLVD-JEROME AV   ,00012197,00000515,00000080,00000239,00000000,00008283,00007814,00000000,00000000,00000000,00000025,00000068,00000161,00000007,00000527,00000057,00000037,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R184,CORTELYOU RD-EAST 16TH ST     ,00014208,00000961,00000086,00000172,00000009,00006360,00011833,00000000,00000000,00000000,00000029,00000104,00000103,00000002,00000607,00000117,00000118,00000000,00000053,00000000,00000000,00000000,00000000,                                                                                                                               
R185,DYCKMAN STREET-BROADWAY       ,00011545,00000813,00000057,00000238,00000003,00005870,00010073,00000000,00000000,00000000,00000008,00000087,00000281,00000012,00000534,00000066,00000086,00000000,00000062,00000000,00000000,00000000,00000000,                                                                                                                               
R186,86TH ST-CENTRAL PARK WEST     ,00022219,00002387,00000094,00000555,00000036,00008150,00023212,00000000,00000000,00000000,00000051,00000350,00000167,00000072,00001172,00000459,00000286,00000000,00000201,00000000,00000000,00000000,00000000,                                                                                                                               
R187,81ST STREET-MUSEUM            ,00031262,00002069,00000102,00000398,00000064,00015104,00022204,00000000,00000000,00000000,00000127,00000321,00000217,00000134,00001376,00000528,00000209,00000000,00000668,00000000,00000000,00000000,00000000,                                                                                                                               
R188,50TH STREET-8TH AVENUE        ,00049169,00002449,00000156,00000766,00000194,00020307,00033700,00000000,00000000,00000000,00000124,00000439,00000289,00000288,00001597,00000824,00000369,00000000,00001041,00000000,00000000,00000000,00000000,                                                                                                                               
R189,CHRISTOPHER ST-SHERIDAN SQ    ,00023747,00002038,00000080,00000393,00000071,00008365,00016250,00000000,00000000,00000000,00000075,00000328,00000132,00000075,00000877,00000409,00000255,00000000,00000407,00000000,00000000,00000000,00000000,                                                                                                                               
R190,23RD STREET-7TH AVENUE        ,00035426,00003318,00000219,00000874,00000130,00013975,00030201,00000000,00000000,00000000,00000158,00000526,00000314,00000159,00001611,00000663,00000401,00000000,00000313,00000000,00000000,00000000,00000000,                                                                                                                               
R191,103RD STREET-BROADWAY         ,00028945,00004332,00000191,00000779,00000024,00017206,00028176,00000000,00000000,00000000,00000054,00000205,00000518,00000036,00001289,00000459,00000288,00000000,00000360,00000000,00000000,00000000,00000000,                                                                                                                               
R192,110TH STREET-BROADWAY         ,00033505,00003421,00000196,00000795,00000036,00012744,00030702,00000000,00000000,00000000,00000048,00000294,00000373,00000084,00001267,00000543,00000354,00000000,00000436,00000000,00000000,00000000,00000000,                                                                                                                               
R193,157TH STREET-BROADWAY         ,00020937,00001787,00000177,00000442,00000003,00017401,00020000,00000000,00000000,00000000,00000020,00000083,00000577,00000026,00000932,00000139,00000135,00000000,00000135,00000000,00000000,00000000,00000000,                                                                                                                               
R194,BLEECKER ST-LAFAYETTE ST      ,00033917,00001385,00000077,00000242,00000119,00012489,00027895,00000000,00000000,00000000,00000075,00000464,00000079,00000271,00001386,00000669,00000323,00000000,00000422,00000000,00000000,00000000,00000000,                                                                                                                               
R195,161ST STREET-YANKEE STADIUM   ,00054788,00002813,00000392,00001079,00000042,00039560,00030397,00000000,00000000,00000000,00000088,00000285,00001062,00000109,00002454,00000248,00000138,00000000,00000313,00000000,00000000,00000000,00000000,                                                                                                                               
R196,PROSPECT PARK-EMPIRE BLVD     ,00019569,00001187,00000119,00000370,00000004,00012732,00020634,00000000,00000000,00000000,00000014,00000146,00000183,00000018,00001233,00000157,00000146,00000000,00000142,00000000,00000000,00000000,00000000,                                                                                                                               
R197,36TH STREET-4TH AVENUE        ,00028336,00001270,00000127,00000506,00000030,00013777,00022108,00000000,00000000,00000000,00000042,00000163,00000270,00000020,00000788,00000209,00000147,00000000,00000107,00000000,00000000,00000000,00000000,                                                                                                                               
R198,NOSTRAND AVE-FULTON ST        ,00033625,00001505,00000304,00000525,00000007,00026207,00029315,00000000,00000000,00000000,00000035,00000114,00000428,00000009,00001720,00000149,00000241,00000000,00000358,00000000,00000000,00000000,00000000,                                                                                                                               
R199,KINGSTON AVE-THROOP AVE       ,00012000,00000518,00000086,00000183,00000001,00008453,00008523,00000000,00000000,00000000,00000007,00000049,00000165,00000004,00000583,00000057,00000087,00000000,00000112,00000000,00000000,00000000,00000000,                                                                                                                               
R200,EUCLID AVE-PITKIN AVE         ,00023542,00001098,00000234,00000257,00000007,00014497,00011429,00000000,00000000,00000000,00000033,00000073,00000457,00000006,00000600,00000045,00000014,00000000,00000096,00000000,00000000,00000000,00000000,                                                                                                                               
R201,WOODHAVEN BLVD-QUEENS BLVD    ,00048545,00003242,00000281,00000887,00000010,00021542,00037625,00000000,00000000,00000000,00000135,00000406,00000537,00000054,00001975,00000291,00000275,00000000,00000235,00000000,00000000,00000000,00000000,                                                                                                                               
R202,63RD DRIVE-REGO PARK          ,00039886,00005012,00000246,00000964,00000016,00011645,00033799,00000000,00000000,00000000,00000066,00000630,00000594,00000062,00001654,00000357,00000290,00000000,00000225,00000000,00000000,00000000,00000000,                                                                                                                               
R203,23RD STREET-6TH AVENUE        ,00039612,00001865,00000141,00000470,00000057,00011135,00031042,00000000,00000000,00000000,00000320,00000863,00000227,00000094,00001779,00000895,00000393,00000000,00000337,00000000,00000000,00000000,00000000,                                                                                                                               
R204,CHURCH AVE-MCDONALD AVE       ,00020704,00001605,00000140,00000692,00000002,00009060,00021552,00000000,00000000,00000000,00000038,00000206,00000182,00000010,00000767,00000172,00000154,00000000,00000103,00000000,00000000,00000000,00000000,                                                                                                                               
R205,149TH ST-GRAND CONCOURSE      ,00028167,00001185,00000208,00000446,00000026,00023414,00018828,00000000,00000000,00000000,00000061,00000125,00000356,00000015,00002753,00000113,00000070,00000000,00000089,00000000,00000000,00000000,00000000,                                                                                                                               
R206,125TH STREET-LENOX AVENUE     ,00028166,00001897,00000391,00000905,00000062,00022970,00024150,00000000,00000000,00000000,00000071,00000122,00000617,00000110,00001489,00000263,00000179,00000000,00000217,00000000,00000000,00000000,00000000,                                                                                                                               
R207,135TH STREET-LENOX AVENUE     ,00028118,00002196,00000257,00000773,00000018,00021494,00024573,00000000,00000000,00000000,00000055,00000082,00000597,00000030,00003067,00000134,00000211,00000000,00000145,00000000,00000000,00000000,00000000,                                                                                                                               
R208,103RD ST-ROOSEVELT AVE        ,00050358,00001289,00000114,00000343,00000003,00036466,00020754,00000000,00000000,00000000,00000029,00000070,00000459,00000008,00000639,00000036,00000054,00000000,00000120,00000000,00000000,00000000,00000000,                                                                                                                               
R209,STERLING ST-NOSTRAND AVE      ,00013608,00001115,00000129,00000250,00000011,00008332,00009553,00000000,00000000,00000000,00000006,00000076,00000257,00000002,00000685,00000072,00000111,00000000,00000049,00000000,00000000,00000000,00000000,                                                                                                                               
R210,BEVERLY RD-NOSTRAND AVE       ,00010817,00000591,00000091,00000156,00000007,00006261,00005446,00000000,00000000,00000000,00000004,00000070,00000126,00000001,00000434,00000026,00000021,00000000,00000043,00000000,00000000,00000000,00000000,                                                                                                                               
R211,KINGS HIGHWAY-EAST 16TH ST    ,00040630,00003863,00000213,00001092,00000030,00013251,00031533,00000000,00000000,00000000,00000049,00000717,00000380,00000015,00001154,00000608,00000155,00000000,00000113,00000000,00000000,00000000,00000000,                                                                                                                               
R212,59TH STREET-4TH AVENUE        ,00032139,00001541,00000110,00000538,00000016,00013868,00023207,00000000,00000000,00000000,00000029,00000185,00000250,00000050,00000741,00000172,00000116,00000000,00000064,00000000,00000000,00000000,00000000,                                                                                                                               
R213,BAY RIDGE AVE-4TH AVENUE      ,00018752,00001191,00000079,00000399,00000003,00006106,00016032,00000000,00000000,00000000,00000057,00000180,00000248,00000001,00000653,00000185,00000098,00000000,00000064,00000000,00000000,00000000,00000000,                                                                                                                               
R214,77TH STREET-4TH AVENUE        ,00014738,00001087,00000045,00000191,00000020,00003341,00010347,00000000,00000000,00000000,00000041,00000259,00000155,00000001,00000523,00000183,00000090,00000000,00000071,00000000,00000000,00000000,00000000,                                                                                                                               
R215,86TH STREET-4TH AVENUE        ,00021713,00001306,00000111,00000534,00000002,00010407,00019025,00000000,00000000,00000000,00000194,00000197,00000307,00000017,00000723,00000257,00000155,00000000,00000060,00000000,00000000,00000000,00000000,                                                                                                                               
R216,BAY RIDGE - 95TH STREET       ,00016268,00001359,00000103,00000218,00000000,00003949,00010973,00000000,00000000,00000000,00000065,00000256,00000168,00000012,00000541,00000236,00000151,00000000,00000053,00000000,00000000,00000000,00000000,                                                                                                                               
R217,HOYT ST-SCHERMERHORN ST       ,00022340,00001257,00000094,00000287,00000010,00010453,00015483,00000000,00000000,00000000,00000025,00000136,00000309,00000002,00000896,00000185,00000176,00000000,00000189,00000000,00000000,00000000,00000000,                                                                                                                               
